fecha;departamento;modalidad;fallecidos;heridos
20200726;ANCASH;CHOQUE;0;1
20200726;ICA;DESPISTE;0;0
20200726;PIURA;CHOQUE;0;1
20200726;PIURA;DESPISTE;0;2
20200726;PIURA;DESPISTE;0;2
20200727;LORETO;DESPISTE;0;1
20200727;LORETO;CHOQUE;0;2
20200727;LORETO;CHOQUE;0;1
20200727;CAJAMARCA;CHOQUE;0;2
20200727;LIMA;DESPISTE;1;0
20200727;AREQUIPA;DESPISTE;0;3
20200727;JUNIN;DESPISTE;0;1
20200727;JUNIN;CHOQUE;0;1
20200727;PIURA;CHOQUE;0;0
20200727;PUNO;CHOQUE;0;2
20200727;PUNO;CHOQUE;0;3
20200727;AYACUCHO;DESPISTE;0;0
20200727;APURIMAC;DESPISTE;0;1
20200727;APURIMAC;CHOQUE;1;3
20200727;LA LIBERTAD;ESPECIAL;0;2
20200727;LA LIBERTAD;CHOQUE;1;1
20200727;PIURA;CHOQUE;0;2
20200728;LORETO;CHOQUE;0;2
20200728;JUNIN;DESPISTE;0;0
20200728;MOQUEGUA;DESPISTE;0;0
20200728;JUNIN;DESPISTE;0;0
20200728;JUNIN;CHOQUE;0;0
20200728;SAN MARTIN;CHOQUE;0;0
20200728;LAMBAYEQUE;CHOQUE;1;2
20200729;TACNA;DESPISTE;0;2
20200729;AYACUCHO;DESPISTE;0;2
20200729;LAMBAYEQUE;DESPISTE;0;2
20200729;JUNIN;DESPISTE;0;1
20200729;LAMBAYEQUE;CHOQUE;0;2
20200729;AMAZONAS;DESPISTE;0;2
20200729;ICA;CHOQUE;0;1
20200729;SAN MARTIN;CHOQUE;0;1
20200729;ANCASH;DESPISTE;0;1
20200729;CUSCO;DESPISTE;0;0
20200730;JUNIN;CHOQUE;0;0
20200730;CUSCO;DESPISTE;0;0
20200730;AMAZONAS;CHOQUE;0;0
20200730;TACNA;DESPISTE;0;2
20200730;AREQUIPA;DESPISTE;0;1
20200730;AREQUIPA;DESPISTE;0;0
20200730;LIMA;CHOQUE;0;0
20200730;LIMA;CHOQUE;0;1
20200730;JUNIN;CHOQUE;0;2
20200730;JUNIN;CHOQUE;0;0
20200730;ANCASH;DESPISTE;0;0
20200730;JUNIN;CHOQUE;0;0
20200730;AMAZONAS;DESPISTE;0;0
20200730;ANCASH;DESPISTE;0;1
20200730;ANCASH;ESPECIAL;0;5
20200730;LAMBAYEQUE;DESPISTE;0;2
20200731;LORETO;DESPISTE;0;2
20200731;LAMBAYEQUE;DESPISTE;0;0
20200731;JUNIN;DESPISTE;0;3
20200731;LIMA;DESPISTE;0;1
20200731;PUNO;DESPISTE;0;0
20200731;LA LIBERTAD;DESPISTE;0;1
20200731;CUSCO;DESPISTE;0;1
20200731;TACNA;ATROPELLO;1;0
20200801;PUNO;DESPISTE;0;1
20200801;PIURA;CHOQUE;0;1
20200801;LIMA;DESPISTE;0;1
20200801;LIMA;CHOQUE;0;1
20200801;LAMBAYEQUE;DESPISTE;0;0
20200801;PUNO;DESPISTE;1;1
20200802;CAJAMARCA;ATROPELLO;0;1
20200802;APURIMAC;DESPISTE;0;3
20200803;LORETO;CHOQUE;0;3
20200803;CUSCO;VOLCADURA;0;3
20200803;LIMA;DESPISTE;0;0
20200803;JUNIN;DESPISTE;0;0
20200803;JUNIN;CHOQUE;0;0
20200803;PUNO;DESPISTE;0;3
20200804;LORETO;CHOQUE;0;0
20200804;LIMA;ESPECIAL;0;0
20200804;LIMA;CHOQUE;0;0
20200804;ANCASH;DESPISTE;0;0
20200804;JUNIN;DESPISTE;0;1
20200804;LIMA;DESPISTE;0;0
20200804;JUNIN;CHOQUE;0;1
20200804;AMAZONAS;DESPISTE;0;1
20200804;ANCASH;CHOQUE;0;2
20200804;LA LIBERTAD;CHOQUE;0;0
20200804;AREQUIPA;DESPISTE;0;4
20200804;AREQUIPA;DESPISTE;0;4
20200805;PIURA;CHOQUE;0;2
20200805;JUNIN;DESPISTE;0;0
20200805;LIMA;CHOQUE;1;0
20200805;SAN MARTIN;CHOQUE;0;0
20200805;PUNO;CHOQUE;1;1
20200806;PIURA;DESPISTE;0;1
20200806;PUNO;DESPISTE;0;2
20200806;AYACUCHO;DESPISTE;0;0
20200806;CAJAMARCA;VOLCADURA;0;1
20200806;LIMA;CHOQUE;0;2
20200806;ANCASH;CHOQUE;0;0
20200806;ICA;CHOQUE;0;0
20200806;MADRE DE DIOS;DESPISTE;0;1
20200806;ICA;CHOQUE;0;1
20200806;ICA;CHOQUE;0;0
20200807;AREQUIPA;CHOQUE;0;2
20200807;JUNIN;DESPISTE;0;0
20200807;LIMA;DESPISTE;0;0
20200807;LIMA;DESPISTE;0;0
20200807;PUNO;CHOQUE;0;2
20200807;ANCASH;CHOQUE;0;0
20200807;LA LIBERTAD;ESPECIAL;0;0
20200807;LA LIBERTAD;ESPECIAL;0;0
20200807;LA LIBERTAD;CHOQUE;0;10
20200808;LORETO;CHOQUE;0;2
20200808;LIMA;ESPECIAL;0;0
20200808;PIURA;DESPISTE;0;2
20200808;LIMA;CHOQUE;0;1
20200808;LIMA;ATROPELLO;1;0
20200808;JUNIN;DESPISTE;0;2
20200808;LIMA;DESPISTE;0;2
20200808;LIMA;CHOQUE;0;1
20200808;AMAZONAS;CHOQUE;0;2
20200808;PIURA;CHOQUE;0;3
20200808;LA LIBERTAD;CHOQUE;1;0
20200808;SAN MARTIN;DESPISTE;0;0
20200808;AREQUIPA;DESPISTE;0;0
20200809;LORETO;CHOQUE;0;1
20200809;ANCASH;DESPISTE;0;0
20200809;ANCASH;VOLCADURA;0;0
20200809;AREQUIPA;ESPECIAL;0;0
20200809;LIMA;DESPISTE;0;6
20200809;AREQUIPA;DESPISTE;0;0
20200809;ICA;DESPISTE;0;0
20200809;ANCASH;CHOQUE;0;2
20200809;ICA;DESPISTE;0;1
20200809;LA LIBERTAD;CHOQUE;0;2
20200809;PIURA;CHOQUE;1;0
20200810;JUNIN;DESPISTE;0;0
20200810;LIMA;DESPISTE;0;4
20200810;LIMA;DESPISTE;0;3
20200810;LIMA;DESPISTE;0;1
20200810;LIMA;DESPISTE;0;0
20200810;JUNIN;CHOQUE;0;1
20200810;PUNO;DESPISTE;0;0
20200810;ANCASH;CHOQUE;0;2
20200810;ANCASH;CHOQUE;0;0
20200810;SAN MARTIN;CHOQUE;0;1
20200810;PIURA;CHOQUE;0;1
20200811;UCAYALI;ATROPELLO;0;2
20200811;UCAYALI;CHOQUE;0;0
20200811;PIURA;DESPISTE;0;2
20200811;LAMBAYEQUE;DESPISTE;0;0
20200811;LIMA;DESPISTE;0;0
20200811;CUSCO;DESPISTE;0;1
20200811;LIMA;DESPISTE;0;0
20200811;PUNO;DESPISTE;0;0
20200811;MADRE DE DIOS;CHOQUE;1;0
20200811;CUSCO;DESPISTE;0;0
20200812;LIMA;DESPISTE;0;3
20200812;LIMA;ATROPELLO;1;0
20200812;LIMA;CHOQUE;0;0
20200812;JUNIN;DESPISTE;0;3
20200812;TUMBES;DESPISTE;0;2
20200812;ANCASH;CHOQUE;0;1
20200812;AMAZONAS;ATROPELLO;1;0
20200812;APURIMAC;DESPISTE;0;0
20200812;AREQUIPA;CHOQUE;0;3
20200812;PIURA;CHOQUE;0;1
20200812;CUSCO;CHOQUE;0;1
20200813;LIMA;DESPISTE;0;1
20200813;CAJAMARCA;DESPISTE;0;2
20200813;JUNIN;CHOQUE;0;0
20200813;AREQUIPA;DESPISTE;0;4
20200813;CAJAMARCA;DESPISTE;0;0
20200813;HUANCAVELICA;CHOQUE;0;1
20200813;PUNO;DESPISTE;0;0
20200813;ANCASH;DESPISTE;0;0
20200813;AREQUIPA;DESPISTE;0;0
20200813;LA LIBERTAD;CHOQUE;0;1
20200814;PIURA;CHOQUE;0;1
20200814;LIMA;CHOQUE;0;0
20200814;LORETO;CHOQUE;1;0
20200814;LIMA;DESPISTE;0;0
20200814;LIMA;ATROPELLO;0;1
20200814;LIMA;CHOQUE;0;1
20200814;ICA;CHOQUE;6;7
20200814;ANCASH;DESPISTE;0;1
20200814;LAMBAYEQUE;DESPISTE;0;1
20200815;LORETO;DESPISTE;0;2
20200815;UCAYALI;DESPISTE;0;1
20200815;CAJAMARCA;DESPISTE;0;2
20200815;LIMA;ESPECIAL;0;0
20200815;LIMA;CHOQUE;0;1
20200815;AMAZONAS;CHOQUE;1;0
20200815;LIMA;CHOQUE;0;0
20200815;PUNO;DESPISTE;0;1
20200815;SAN MARTIN;DESPISTE;0;0
20200816;JUNIN;DESPISTE;0;1
20200816;LIMA;DESPISTE;0;2
20200816;PUNO;DESPISTE;0;4
20200816;ICA;CHOQUE;1;0
20200816;ANCASH;VOLCADURA;0;0
20200816;LA LIBERTAD;CHOQUE;3;1
20200816;PIURA;CHOQUE;1;0
20200816;LA LIBERTAD;CHOQUE;0;0
20200817;LIMA;CHOQUE;0;0
20200817;PIURA;DESPISTE;0;0
20200817;LIMA;CHOQUE;0;0
20200817;LIMA;DESPISTE;0;0
20200817;UCAYALI;CHOQUE;1;1
20200817;CAJAMARCA;CHOQUE;0;0
20200817;LIMA;CHOQUE;1;1
20200817;MADRE DE DIOS;ATROPELLO;1;0
20200817;APURIMAC;DESPISTE;0;2
20200817;ANCASH;DESPISTE;0;0
20200817;AREQUIPA;CHOQUE;0;1
20200818;JUNIN;CHOQUE;0;0
20200818;LAMBAYEQUE;CHOQUE;0;0
20200818;JUNIN;DESPISTE;0;0
20200818;CAJAMARCA;CHOQUE;0;1
20200818;JUNIN;DESPISTE;0;1
20200818;LAMBAYEQUE;CHOQUE;0;1
20200818;LIMA;CHOQUE;1;1
20200819;LIMA;ESPECIAL;0;0
20200819;LIMA;ATROPELLO;1;0
20200819;JUNIN;CHOQUE;2;0
20200819;LIMA;DESPISTE;0;0
20200819;AREQUIPA;DESPISTE;0;0
20200819;PUNO;DESPISTE;1;0
20200819;ANCASH;DESPISTE;0;1
20200819;AYACUCHO;CHOQUE;0;0
20200819;APURIMAC;DESPISTE;0;2
20200819;LA LIBERTAD;CHOQUE;0;1
20200820;PUNO;DESPISTE;0;1
20200820;AREQUIPA;CHOQUE;2;0
20200820;UCAYALI;CHOQUE;0;1
20200820;AREQUIPA;DESPISTE;0;1
20200820;PIURA;CHOQUE;0;1
20200820;LAMBAYEQUE;CHOQUE;0;2
20200820;CAJAMARCA;DESPISTE;0;0
20200820;HUANUCO;DESPISTE;0;0
20200820;UCAYALI;DESPISTE;0;1
20200820;CAJAMARCA;CHOQUE;0;0
20200820;AYACUCHO;DESPISTE;0;2
20200820;ICA;CHOQUE;0;0
20200820;AMAZONAS;DESPISTE;0;0
20200820;ANCASH;CHOQUE;0;1
20200820;MADRE DE DIOS;DESPISTE;0;2
20200820;LA LIBERTAD;CHOQUE;0;1
20200820;CAJAMARCA;DESPISTE;0;0
20200821;CAJAMARCA;DESPISTE;0;1
20200821;APURIMAC;VOLCADURA;0;5
20200821;TACNA;DESPISTE;0;0
20200821;ICA;DESPISTE;1;1
20200821;JUNIN;DESPISTE;0;1
20200821;LIMA;VOLCADURA;0;0
20200821;LIMA;DESPISTE;1;2
20200821;CUSCO;DESPISTE;0;0
20200821;LIMA;DESPISTE;0;3
20200821;ANCASH;DESPISTE;0;1
20200821;LIMA;CHOQUE;0;0
20200821;ANCASH;DESPISTE;0;1
20200821;AYACUCHO;CHOQUE;0;4
20200821;PIURA;CHOQUE;1;1
20200821;PIURA;ATROPELLO;1;0
20200821;PUNO;ATROPELLO;0;1
20200822;AREQUIPA;CHOQUE;0;1
20200822;LIMA;CHOQUE;0;1
20200822;LIMA;CHOQUE;0;0
20200822;LAMBAYEQUE;DESPISTE;0;12
20200822;LAMBAYEQUE;DESPISTE;0;1
20200822;JUNIN;DESPISTE;0;0
20200822;LIMA;DESPISTE;0;0
20200822;SAN MARTIN;ATROPELLO;0;1
20200822;AREQUIPA;ESPECIAL;0;0
20200822;CUSCO;VOLCADURA;0;0
20200822;TACNA;DESPISTE;0;2
20200823;LIMA;CHOQUE;0;2
20200823;LIMA;CHOQUE;0;1
20200823;CAJAMARCA;CHOQUE;0;2
20200823;HUANUCO;ATROPELLO;0;0
20200823;MADRE DE DIOS;ATROPELLO;0;1
20200823;PIURA;CHOQUE;0;2
20200824;CAJAMARCA;DESPISTE;0;1
20200824;JUNIN;CHOQUE;0;0
20200824;LA LIBERTAD;N.I.;1;1
20200824;HUANUCO;DESPISTE;1;0
20200824;LIMA;DESPISTE;0;0
20200824;APURIMAC;N.I.;0;0
20200824;HUANUCO;CHOQUE;0;2
20200824;PUNO;DESPISTE;0;3
20200824;HUANUCO;DESPISTE;0;1
20200824;LA LIBERTAD;ATROPELLO;0;1
20200824;AREQUIPA;DESPISTE;0;1
20200824;AREQUIPA;DESPISTE;0;1
20200825;LA LIBERTAD;CHOQUE;0;4
20200825;CAJAMARCA;DESPISTE;0;2
20200825;PIURA;DESPISTE;0;1
20200825;LIMA;CHOQUE;0;1
20200825;PUNO;CHOQUE;0;2
20200825;LORETO;CHOQUE;0;0
20200825;ANCASH;DESPISTE;0;0
20200825;ANCASH;CHOQUE;0;1
20200825;MADRE DE DIOS;DESPISTE;0;0
20200825;ICA;DESPISTE;1;1
20200825;LA LIBERTAD;CHOQUE;0;0
20200825;SAN MARTIN;N.I.;0;1
20200826;AREQUIPA;CHOQUE;0;0
20200826;CAJAMARCA;CHOQUE;0;2
20200826;JUNIN;DESPISTE;0;0
20200826;PIURA;DESPISTE;1;0
20200826;LIMA;DESPISTE;0;0
20200826;LIMA;DESPISTE;0;0
20200826;ANCASH;ATROPELLO;0;2
20200826;LIMA;DESPISTE;0;1
20200826;LIMA;ESPECIAL;0;0
20200826;JUNIN;CHOQUE;0;4
20200826;ICA;ATROPELLO;0;1
20200826;PIURA;DESPISTE;1;1
20200826;AREQUIPA;CHOQUE;0;1
20200826;SAN MARTIN;DESPISTE;0;1
20200826;AREQUIPA;CHOQUE;0;2
20200827;SAN MARTIN;CHOQUE;2;0
20200827;JUNIN;DESPISTE;0;0
20200827;JUNIN;CHOQUE;0;0
20200827;LIMA;DESPISTE;0;0
20200827;HUANUCO;CHOQUE;0;1
20200827;ANCASH;CHOQUE;0;0
20200827;ICA;CHOQUE;0;0
20200827;MADRE DE DIOS;CHOQUE;0;1
20200827;SAN MARTIN;CHOQUE;0;0
20200827;CUSCO;CHOQUE;0;0
20200828;LIMA;CHOQUE;0;1
20200828;LA LIBERTAD;CHOQUE;2;6
20200828;PUNO;DESPISTE;0;1
20200828;ICA;CHOQUE;0;0
20200828;AREQUIPA;CHOQUE;1;0
20200829;LIMA;CHOQUE;0;0
20200829;JUNIN;CHOQUE;0;1
20200829;JUNIN;CHOQUE;0;3
20200829;LIMA;ATROPELLO;0;1
20200829;HUANUCO;DESPISTE;0;0
20200829;MADRE DE DIOS;CHOQUE;0;1
20200829;AREQUIPA;CHOQUE;0;0
20200829;APURIMAC;ATROPELLO;1;0
20200829;AREQUIPA;CHOQUE;0;0
20200829;PIURA;CHOQUE;1;0
20200829;CUSCO;ATROPELLO;0;1
20200830;LIMA;CHOQUE;0;0
20200830;AYACUCHO;CHOQUE;0;0
20200830;HUANUCO;DESPISTE;0;1
20200831;PUNO;CHOQUE;0;1
20200831;UCAYALI;CHOQUE;0;1
20200831;LIMA;CHOQUE;0;0
20200831;LIMA;CHOQUE;0;0
20200831;CAJAMARCA;DESPISTE;0;1
20200831;HUANUCO;CHOQUE;0;3
20200831;LIMA;DESPISTE;0;0
20200831;LIMA;DESPISTE;0;0
20200831;JUNIN;DESPISTE;0;1
20200831;MADRE DE DIOS;CHOQUE;0;0
20200831;LA LIBERTAD;DESPISTE;0;2
20200901;LORETO;CHOQUE;0;0
20200901;LIMA;CHOQUE;0;0
20200901;HUANUCO;CHOQUE;0;3
20200901;LIMA;CHOQUE;0;0
20200901;LIMA;DESPISTE;0;0
20200901;LIMA;DESPISTE;0;1
20200901;LAMBAYEQUE;CHOQUE;0;1
20200901;CUSCO;DESPISTE;0;2
20200901;ANCASH;DESPISTE;0;2
20200901;ANCASH;DESPISTE;0;0
20200901;ICA;CHOQUE;0;1
20200901;LA LIBERTAD;CHOQUE;1;0
20200901;AREQUIPA;DESPISTE;0;3
20200901;PIURA;CHOQUE;0;3
20200901;PUNO;DESPISTE;0;0
20200902;CAJAMARCA;DESPISTE;0;0
20200902;MOQUEGUA;DESPISTE;0;0
20200902;LAMBAYEQUE;ESPECIAL;0;0
20200902;LIMA;CHOQUE;0;1
20200902;LIMA;VOLCADURA;0;1
20200902;AREQUIPA;DESPISTE;0;4
20200902;LIMA;CHOQUE;1;0
20200902;JUNIN;CHOQUE;0;0
20200902;LIMA;CHOQUE;0;3
20200902;AYACUCHO;DESPISTE;0;2
20200902;MADRE DE DIOS;CHOQUE;0;4
20200902;AREQUIPA;DESPISTE;0;0
20200902;AREQUIPA;DESPISTE;1;0
20200903;LIMA;CHOQUE;0;0
20200903;HUANUCO;DESPISTE;0;2
20200903;SAN MARTIN;DESPISTE;0;1
20200903;LA LIBERTAD;CHOQUE;0;1
20200904;JUNIN;CHOQUE;0;3
20200904;AREQUIPA;VOLCADURA;0;0
20200904;JUNIN;CHOQUE;0;0
20200904;LA LIBERTAD;CHOQUE;0;1
20200904;SAN MARTIN;VOLCADURA;0;1
20200904;PIURA;CHOQUE;0;3
20200904;CUSCO;CHOQUE;1;2
20200905;LORETO;DESPISTE;0;0
20200905;TACNA;CHOQUE;0;0
20200905;LIMA;DESPISTE;0;0
20200905;LIMA;CHOQUE;0;0
20200905;JUNIN;DESPISTE;0;2
20200905;JUNIN;ATROPELLO;0;1
20200905;JUNIN;CHOQUE;0;0
20200905;LIMA;DESPISTE;0;0
20200905;PIURA;CHOQUE;0;3
20200905;AYACUCHO;DESPISTE;0;0
20200905;PIURA;CHOQUE;0;1
20200905;LA LIBERTAD;DESPISTE;0;0
20200905;TACNA;DESPISTE;0;0
20200905;TACNA;CHOQUE;0;0
20200906;AREQUIPA;DESPISTE;0;0
20200906;JUNIN;DESPISTE;0;1
20200906;LIMA;DESPISTE;0;0
20200906;PIURA;CHOQUE;0;6
20200907;LORETO;ATROPELLO;0;1
20200907;PIURA;DESPISTE;0;1
20200907;LIMA;CHOQUE;0;0
20200907;CUSCO;CHOQUE;0;2
20200907;JUNIN;ATROPELLO;1;0
20200907;JUNIN;CHOQUE;0;0
20200907;CAJAMARCA;DESPISTE;0;6
20200907;PUNO;DESPISTE;0;1
20200907;JUNIN;DESPISTE;0;1
20200907;JUNIN;CHOQUE;0;0
20200907;HUANUCO;ESPECIAL;0;1
20200907;ANCASH;DESPISTE;0;1
20200907;ANCASH;DESPISTE;0;0
20200907;AYACUCHO;CHOQUE;0;0
20200907;MADRE DE DIOS;DESPISTE;0;1
20200907;ICA;CHOQUE;0;0
20200907;LAMBAYEQUE;DESPISTE;0;1
20200908;JUNIN;DESPISTE;0;0
20200908;ANCASH;DESPISTE;0;3
20200908;LA LIBERTAD;CHOQUE;0;0
20200908;JUNIN;CHOQUE;0;5
20200908;LIMA;CHOQUE;0;1
20200908;PIURA;DESPISTE;0;0
20200908;JUNIN;DESPISTE;2;1
20200908;JUNIN;CHOQUE;0;0
20200908;PUNO;DESPISTE;0;1
20200909;LIMA;DESPISTE;0;1
20200909;HUANUCO;DESPISTE;0;1
20200909;PUNO;DESPISTE;1;3
20200909;LAMBAYEQUE;CHOQUE;3;0
20200909;AYACUCHO;DESPISTE;0;0
20200909;AYACUCHO;CHOQUE;0;4
20200909;JUNIN;DESPISTE;0;2
20200909;ICA;CHOQUE;0;0
20200909;LA LIBERTAD;ATROPELLO;0;2
20200910;PIURA;ATROPELLO;1;0
20200910;AREQUIPA;CHOQUE;0;1
20200910;CAJAMARCA;DESPISTE;0;2
20200910;LIMA;DESPISTE;0;1
20200910;LA LIBERTAD;ATROPELLO;1;0
20200910;LA LIBERTAD;DESPISTE;0;0
20200910;TACNA;CHOQUE;0;0
20200910;PUNO;CHOQUE;1;0
20200911;CAJAMARCA;CHOQUE;0;2
20200911;LIMA;CHOQUE;0;0
20200911;LIMA;CHOQUE;0;0
20200911;AREQUIPA;DESPISTE;0;1
20200911;ANCASH;DESPISTE;0;0
20200911;JUNIN;DESPISTE;0;0
20200911;LIMA;ESPECIAL;0;0
20200911;PUNO;DESPISTE;0;0
20200911;ANCASH;CHOQUE;0;0
20200911;ANCASH;DESPISTE;0;1
20200911;ICA;DESPISTE;0;0
20200911;AREQUIPA;DESPISTE;0;0
20200911;APURIMAC;DESPISTE;0;1
20200911;LA LIBERTAD;CHOQUE;1;5
20200912;LORETO;CHOQUE;0;0
20200912;LIMA;DESPISTE;0;0
20200912;JUNIN;DESPISTE;0;0
20200912;AREQUIPA;DESPISTE;0;3
20200912;JUNIN;CHOQUE;0;1
20200912;MADRE DE DIOS;DESPISTE;0;0
20200912;HUANUCO;CHOQUE;0;0
20200912;PUNO;CHOQUE;0;0
20200912;MADRE DE DIOS;DESPISTE;0;1
20200912;PUNO;CHOQUE;0;1
20200912;LA LIBERTAD;CHOQUE;0;1
20200912;ANCASH;CHOQUE;0;4
20200912;ANCASH;DESPISTE;0;0
20200912;PUNO;DESPISTE;0;1
20200912;CAJAMARCA;CHOQUE;1;1
20200912;PUNO;ATROPELLO;1;0
20200913;PUNO;DESPISTE;0;1
20200913;JUNIN;DESPISTE;0;1
20200913;AYACUCHO;CHOQUE;0;2
20200913;ICA;CHOQUE;0;1
20200913;AREQUIPA;DESPISTE;0;1
20200914;PIURA;CHOQUE;0;0
20200914;PIURA;CHOQUE;0;1
20200914;LAMBAYEQUE;DESPISTE;0;1
20200914;TACNA;DESPISTE;0;1
20200914;LAMBAYEQUE;CHOQUE;0;1
20200914;AREQUIPA;DESPISTE;0;4
20200914;LIMA;CHOQUE;1;3
20200914;LIMA;DESPISTE;0;4
20200914;JUNIN;CHOQUE;0;0
20200914;ANCASH;DESPISTE;0;2
20200914;AREQUIPA;DESPISTE;0;0
20200914;TACNA;DESPISTE;0;0
20200914;PUNO;DESPISTE;0;0
20200915;CUSCO;CHOQUE;0;3
20200915;LAMBAYEQUE;ATROPELLO;0;1
20200915;JUNIN;DESPISTE;0;0
20200915;JUNIN;CHOQUE;1;5
20200915;AYACUCHO;DESPISTE;0;0
20200915;LIMA;CHOQUE;0;0
20200915;PUNO;DESPISTE;0;0
20200915;PUNO;DESPISTE;0;0
20200915;MADRE DE DIOS;DESPISTE;1;1
20200915;LAMBAYEQUE;CHOQUE;0;2
20200915;PIURA;CHOQUE;0;2
20200916;LA LIBERTAD;DESPISTE;0;1
20200916;JUNIN;CHOQUE;0;0
20200916;LAMBAYEQUE;DESPISTE;0;3
20200916;HUANUCO;DESPISTE;0;0
20200916;MOQUEGUA;DESPISTE;0;0
20200916;AMAZONAS;CHOQUE;0;5
20200916;LIMA;DESPISTE;0;1
20200916;ANCASH;CHOQUE;0;1
20200916;AREQUIPA;DESPISTE;0;0
20200917;AREQUIPA;CHOQUE;0;0
20200917;LIMA;CHOQUE;0;3
20200917;ICA;CHOQUE;0;2
20200917;PUNO;CHOQUE;0;3
20200917;ANCASH;DESPISTE;0;0
20200917;ICA;DESPISTE;0;1
20200917;AREQUIPA;DESPISTE;0;0
20200917;AREQUIPA;CHOQUE;0;0
20200917;PIURA;CHOQUE;1;0
20200918;PUNO;CHOQUE;0;0
20200918;UCAYALI;CHOQUE;0;5
20200918;PUNO;CHOQUE;1;0
20200918;LAMBAYEQUE;DESPISTE;0;2
20200918;LIMA;DESPISTE;0;0
20200918;JUNIN;CHOQUE;0;0
20200918;CAJAMARCA;CHOQUE;0;0
20200918;AYACUCHO;CHOQUE;0;0
20200918;APURIMAC;CHOQUE;0;3
20200919;LIMA;DESPISTE;0;0
20200919;LIMA;ATROPELLO;0;0
20200919;ANCASH;DESPISTE;0;2
20200919;JUNIN;CHOQUE;0;2
20200919;CAJAMARCA;DESPISTE;0;0
20200919;JUNIN;DESPISTE;0;0
20200919;LIMA;DESPISTE;1;1
20200919;PASCO;CHOQUE;0;0
20200919;JUNIN;CHOQUE;0;2
20200919;AMAZONAS;N.I.;0;0
20200919;PUNO;DESPISTE;0;0
20200919;MADRE DE DIOS;DESPISTE;1;1
20200919;MADRE DE DIOS;DESPISTE;1;1
20200919;UCAYALI;CHOQUE;0;1
20200919;LAMBAYEQUE;DESPISTE;0;0
20200920;LIMA;DESPISTE;0;2
20200920;CAJAMARCA;DESPISTE;0;0
20200920;PIURA;CHOQUE;2;0
20200920;HUANCAVELICA;DESPISTE;0;0
20200920;LIMA;CHOQUE;0;1
20200920;LAMBAYEQUE;DESPISTE;0;1
20200920;HUANUCO;DESPISTE;0;0
20200920;ANCASH;DESPISTE;0;2
20200920;ICA;CHOQUE;0;1
20200920;ANCASH;DESPISTE;0;0
20200920;LA LIBERTAD;DESPISTE;0;16
20200920;LAMBAYEQUE;DESPISTE;0;0
20200920;AREQUIPA;DESPISTE;1;0
20200920;PIURA;DESPISTE;0;3
20200921;LA LIBERTAD;DESPISTE;0;0
20200921;AYACUCHO;VOLCADURA;0;0
20200921;LAMBAYEQUE;CHOQUE;0;4
20200922;SAN MARTIN;CHOQUE;0;0
20200922;ANCASH;DESPISTE;0;1
20200922;AREQUIPA;CHOQUE;0;0
20200922;LIMA;DESPISTE;0;1
20200922;JUNIN;DESPISTE;0;2
20200922;JUNIN;DESPISTE;0;0
20200922;LIMA;ESPECIAL;0;0
20200922;ICA;DESPISTE;1;2
20200922;LIMA;DESPISTE;0;0
20200922;LIMA;CHOQUE;0;5
20200922;JUNIN;CHOQUE;0;3
20200922;TACNA;VOLCADURA;0;1
20200922;MOQUEGUA;DESPISTE;0;1
20200922;HUANUCO;DESPISTE;1;1
20200922;ANCASH;DESPISTE;0;1
20200922;AREQUIPA;CHOQUE;0;2
20200922;LA LIBERTAD;N.I.;1;1
20200922;LAMBAYEQUE;DESPISTE;0;2
20200922;AREQUIPA;DESPISTE;0;0
20200922;APURIMAC;DESPISTE;1;0
20200922;PIURA;DESPISTE;0;3
20200922;PIURA;DESPISTE;1;0
20200922;PUNO;CHOQUE;0;3
20200923;AREQUIPA;CHOQUE;0;2
20200923;LIMA;DESPISTE;0;0
20200923;UCAYALI;DESPISTE;0;0
20200923;LIMA;CHOQUE;0;0
20200923;JUNIN;CHOQUE;0;0
20200923;HUANUCO;CHOQUE;0;0
20200923;PIURA;CHOQUE;0;2
20200923;APURIMAC;DESPISTE;0;2
20200923;APURIMAC;CHOQUE;0;3
20200923;ICA;DESPISTE;0;3
20200923;AREQUIPA;CHOQUE;0;0
20200924;AREQUIPA;DESPISTE;0;0
20200924;JUNIN;DESPISTE;0;0
20200924;PASCO;CHOQUE;0;3
20200924;CAJAMARCA;DESPISTE;0;2
20200924;HUANUCO;CHOQUE;0;2
20200924;LIMA;CHOQUE;0;0
20200924;LIMA;CHOQUE;0;0
20200924;LIMA;CHOQUE;0;1
20200924;LIMA;ESPECIAL;0;1
20200924;ANCASH;CHOQUE;0;1
20200924;MADRE DE DIOS;DESPISTE;0;1
20200924;LA LIBERTAD;CHOQUE;0;4
20200924;LA LIBERTAD;CHOQUE;1;1
20200924;SAN MARTIN;DESPISTE;0;2
20200925;CUSCO;DESPISTE;0;1
20200925;LA LIBERTAD;CHOQUE;0;2
20200925;CAJAMARCA;CHOQUE;0;1
20200925;LIMA;DESPISTE;0;2
20200925;LIMA;CHOQUE;0;1
20200925;ANCASH;CHOQUE;0;0
20200925;LIMA;DESPISTE;0;5
20200925;PASCO;CHOQUE;0;2
20200925;ICA;CHOQUE;0;0
20200925;LIMA;DESPISTE;0;0
20200925;HUANCAVELICA;CHOQUE;1;1
20200925;ANCASH;CHOQUE;0;0
20200925;APURIMAC;DESPISTE;0;2
20200926;CAJAMARCA;DESPISTE;0;0
